date,weekday,schedule_items,category_code,category,live_entries_before,disposition,action,live_entries_after
2019-09-27,五,动物园之星/ Planet Zoo,5,与更强的一手证据矛盾,2019-09-27-live-01,斗鱼官方回看开播 09-27 15:08，封面是 A Short Hike 标题画面；节目单记动物园之星,以回看为准,2019-09-27-live-01
2019-09-28,六,丛林地狱/ Green Hell,0,已有条目·内容一致,2019-09-28-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-09-28-live-01
2019-09-29,日,丛林地狱/ Green Hell,0,已有条目·内容一致,2019-09-29-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-09-29-live-01
2019-09-30,一,丛林地狱/ Green Hell,0,已有条目·内容一致,2019-09-30-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-09-30-live-01
2019-10-01,二,丛林地狱/ Green Hell,0,已有条目·内容一致,2019-10-01-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-10-01-live-01
2019-10-02,三,休息,6,非直播／活动／休息,,节目单：休息,,
2019-10-03,四,动物园之星/ Planet Zoo,5,与更强的一手证据矛盾,2019-10-03-live-01,录像小屋《女流-2019.10.3-过山车之星》；节目单记动物园之星。10-04 回看封面证实这几天玩的就是过山车之星（游戏自带菜单 logo），动物园之星 2019-11-05 才发售。另：这份录像 10-05 00:54 才投稿，时长与 10-04 回看相近，可能是 10-04 那场标错日，证据不足，未合并,不改；两条都保留,2019-10-03-live-01
2019-10-04,五,动物园之星/ Planet Zoo,5,与更强的一手证据矛盾,2019-10-04-live-01,斗鱼官方回看封面是《过山车之星》菜单；节目单记动物园之星,以回看为准,2019-10-04-live-01
2019-10-05,六,休息,6,非直播／活动／休息,,节目单：休息,,
2019-10-06,日,心灵砒霜174期 | 邮件25,0,已有条目·内容一致,2019-10-06-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-10-06-live-01
2019-10-07,一,动物园之星/ Planet Zoo,0,已有条目·内容一致,2019-10-07-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-10-07-live-01
2019-10-08,二,,6,非直播／活动／休息,,节目单：空白,,
2019-10-09,三,三位一体 4:梦魇王子/ Trine 4: The Nightmare Prince | 朝圣者/ Pilgrims,2,已有条目·缺内容,2019-10-09-live-01,节目单另记「朝圣者/ Pilgrims」，条目未收；只有节目单一处，未改条目,,2019-10-09-live-01
2019-10-10,四,三位一体 4:梦魇王子/ Trine 4: The Nightmare Prince,0,已有条目·内容一致,2019-10-10-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-10-10-live-01
2019-10-11,五,三位一体 4:梦魇王子/ Trine 4: The Nightmare Prince,0,已有条目·内容一致,2019-10-11-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-10-11-live-01
2019-10-12,六,第三只眼/ 3rdeye,0,已有条目·内容一致,2019-10-12-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-10-12-live-01
2019-10-13,日,心灵砒霜175期 | 邮件20,0,已有条目·内容一致,2019-10-13-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-10-13-live-01
2019-10-14,一,,6,非直播／活动／休息,,节目单：空白,,
2019-10-15,二,骑士之旅/ A Knight’s Quest | 时光之帽/ A Hat in Time,2,已有条目·缺内容,2019-10-15-live-01,节目单另记「时光之帽/ A Hat in Time」，条目未收；只有节目单一处，未改条目,,2019-10-15-live-01
2019-10-16,三,大圣归来首发,0,已有条目·内容一致,2019-10-16-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-10-16-live-01
2019-10-17,四,牧场物语-重聚矿石镇,0,已有条目·内容一致,2019-10-17-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-10-17-live-01
2019-10-18,五,健身环大冒险/ Ring Fit Adventure | 牧场物语-重聚矿石镇 | 魔法门英雄无敌：王朝,2,已有条目·缺内容,2019-10-18-live-01,节目单另记「魔法门英雄无敌：王朝」，条目未收；只有节目单一处，未改条目,,2019-10-18-live-01
2019-10-19,六,牧场物语-重聚矿石镇,0,已有条目·内容一致,2019-10-19-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-10-19-live-01
2019-10-20,日,牧场物语-重聚矿石镇,0,已有条目·内容一致,2019-10-20-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-10-20-live-01
2019-10-21,一,牧场物语-重聚矿石镇,0,已有条目·内容一致,2019-10-21-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-10-21-live-01
2019-10-22,二,牧场物语-重聚矿石镇,0,已有条目·内容一致,2019-10-22-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-10-22-live-01
2019-10-23,三,牧场物语-重聚矿石镇 | 第二银河,2,已有条目·缺内容,2019-10-23-live-01,节目单另记「第二银河」，条目未收；只有节目单一处，未改条目,,2019-10-23-live-01
2019-10-24,四,休息,6,非直播／活动／休息,,节目单：休息,,
2019-10-25,五,牧场物语-重聚矿石镇,0,已有条目·内容一致,2019-10-25-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-10-25-live-01
2019-10-26,六,大富翁10,5,与更强的一手证据矛盾,2019-10-26-live-01,斗鱼官方回看开播 10-26 15:09，封面是《牧场物语 重聚矿石镇》标题画面；节目单记大富翁10,以回看为准,2019-10-26-live-01
2019-10-27,日,心灵砒霜176期 | 邮件15,0,已有条目·内容一致,2019-10-27-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-10-27-live-01
2019-10-28,一,请假,6,非直播／活动／休息,,节目单：请假,,
2019-10-29,二,请假,6,非直播／活动／休息,,节目单：请假,,
2019-10-30,三,请假,6,非直播／活动／休息,,节目单：请假,,
2019-10-31,四,路易吉洋馆3/ Luigi’s Mansion 3,0,已有条目·内容一致,2019-10-31-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-10-31-live-01
2019-11-01,五,马里奥和索尼克在东京奥运会 | 多多自走棋,2,已有条目·缺内容,2019-11-01-live-01,节目单另记「多多自走棋」，条目未收；只有节目单一处，未改条目,,2019-11-01-live-01
2019-11-02,六,搬家,6,非直播／活动／休息,,节目单：搬家,,
2019-11-03,日,心灵砒霜177期 | 邮件13,0,已有条目·内容一致,2019-11-03-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-11-03-live-01
2019-11-04,一,路易吉洋馆3/ Luigi’s Mansion 3,0,已有条目·内容一致,2019-11-04-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-11-04-live-01
2019-11-05,二,路易吉洋馆3/ Luigi’s Mansion 3,0,已有条目·内容一致,2019-11-05-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-11-05-live-01
2019-11-06,三,路易吉洋馆3/ Luigi’s Mansion 3,0,已有条目·内容一致,2019-11-06-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-11-06-live-01
2019-11-07,四,明日之后第二季 | 左边,2,已有条目·缺内容,2019-11-07-live-01,节目单另记「明日之后第二季、左边」，条目未收；只有节目单一处，未改条目,,2019-11-07-live-01
2019-11-08,五,死亡搁浅/ Death Stranding | 失落城堡,2,已有条目·缺内容,2019-11-08-live-01,节目单另记「死亡搁浅/ Death Stranding」，条目未收；只有节目单一处，未改条目,,2019-11-08-live-01
2019-11-09,六,明日之后第二季122 | 死亡搁浅/ Death Stranding,2,已有条目·缺内容,2019-11-09-live-01,节目单另记「明日之后第二季122」，条目未收；只有节目单一处，未改条目,,2019-11-09-live-01
2019-11-10,日,心灵砒霜178期 | 邮件14 | 魔兽世界,2,已有条目·缺内容,2019-11-10-live-01,节目单另记「魔兽世界」，条目未收；只有节目单一处，未改条目,,2019-11-10-live-01
2019-11-11,一,死亡搁浅/ Death Stranding,0,已有条目·内容一致,2019-11-11-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-11-11-live-01
2019-11-12,二,死亡搁浅/ Death Stranding,0,已有条目·内容一致,2019-11-12-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-11-12-live-01
2019-11-13,三,死亡搁浅/ Death Stranding,0,已有条目·内容一致,2019-11-13-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-11-13-live-01
2019-11-14,四,,6,非直播／活动／休息,,节目单：空白,,
2019-11-15,五,死亡搁浅/ Death Stranding,0,已有条目·内容一致,2019-11-15-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-11-15-live-01
2019-11-16,六,回家喝喜酒,6,非直播／活动／休息,,节目单：回家喝喜酒,,
2019-11-17,日,心灵砒霜179期 | 邮件19,0,已有条目·内容一致,2019-11-17-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-11-17-live-01
2019-11-18,一,,6,非直播／活动／休息,,节目单：空白,,
2019-11-19,二,死亡搁浅/ Death Stranding,0,已有条目·内容一致,2019-11-19-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-11-19-live-01
2019-11-20,三,我们一起来过/ We Were Here Together,0,已有条目·内容一致,2019-11-20-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-11-20-live-01
2019-11-21,四,我们一起来过/ We Were Here Together | 人类:一败涂地/ Human: Fall Flat | 魔兽RPG地图：面包罐头,2,已有条目·缺内容,2019-11-21-live-01,节目单另记「人类:一败涂地/ Human: Fall Flat、魔兽RPG地图：面包罐头」，条目未收；只有节目单一处，未改条目,,2019-11-21-live-01
2019-11-22,五,缠结塔/ Tangle Tower,0,已有条目·内容一致,2019-11-22-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-11-22-live-01
2019-11-23,六,,6,非直播／活动／休息,,节目单：空白,,
2019-11-24,日,怪物猎人狩猎季比赛,0,已有条目·内容一致,2019-11-24-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-11-24-live-01
2019-11-25,一,,6,非直播／活动／休息,,节目单：空白,,
2019-11-26,二,缠结塔/ Tangle Tower,0,已有条目·内容一致,2019-11-26-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-11-26-live-01
2019-11-27,三,,6,非直播／活动／休息,,节目单：空白,,
2019-11-28,四,,6,非直播／活动／休息,,节目单：空白,,
2019-11-29,五,农夫王朝/ Farmer's Dynasty,0,已有条目·内容一致,2019-11-29-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-11-29-live-01
2019-11-30,六,壁中精灵/ Concrete Genie,0,已有条目·内容一致,2019-11-30-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-11-30-live-01
2019-12-01,日,心灵砒霜180期 | 邮件24,0,已有条目·内容一致,2019-12-01-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-12-01-live-01
2019-12-02,一,担架拍档/ The Stretchers,0,已有条目·内容一致,2019-12-02-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-12-02-live-01
2019-12-03,二,姐弟聊天,0,已有条目·内容一致,2019-12-03-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-12-03-live-01
2019-12-04,三,任天堂NS国行发布会,6,非直播／活动／休息,,节目单：任天堂NS国行发布会,,
2019-12-05,四,莫塔之子/ Children of Morta,0,已有条目·内容一致,2019-12-05-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-12-05-live-01
2019-12-06,五,莫塔之子/ Children of Morta,0,已有条目·内容一致,2019-12-06-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-12-06-live-01
2019-12-07,六,,6,非直播／活动／休息,,节目单：空白,,
2019-12-08,日,心灵砒霜181期 | 邮件19,0,已有条目·内容一致,2019-12-08-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-12-08-live-01
2019-12-09,一,唱歌 | 最长的电影,2,已有条目·缺内容,2019-12-09-live-01,节目单另记「最长的电影」，条目未收；只有节目单一处，未改条目,,2019-12-09-live-01
2019-12-10,二,飞向月球:财富/ Deliver Us The Moon: Fortuna | 安静,2,已有条目·缺内容,2019-12-10-live-01,节目单另记「安静」，条目未收；只有节目单一处，未改条目,,2019-12-10-live-01
2019-12-11,三,木筏/ Raft | 梦一场,2,已有条目·缺内容,2019-12-11-live-01,节目单另记「梦一场」，条目未收；只有节目单一处，未改条目,,2019-12-11-live-01
2019-12-12,四,流星,4,仅节目单（候选）,,节目单：流星。无快照、无同期帖、无录像，不建条目（流星）,,
2019-12-13,五,木筏/ Raft,0,已有条目·内容一致,2019-12-13-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-12-13-live-01
2019-12-14,六,,6,非直播／活动／休息,,节目单：空白,,
2019-12-15,日,心灵砒霜182期 | 邮件15,0,已有条目·内容一致,2019-12-15-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-12-15-live-01
2019-12-16,一,跳跃之王番外/Jump King DLC,0,已有条目·内容一致,2019-12-16-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-12-16-live-01
2019-12-17,二,跳跃之王番外/Jump King DLC,0,已有条目·内容一致,2019-12-17-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-12-17-live-01
2019-12-18,三,木筏/ Raft,0,已有条目·内容一致,2019-12-18-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-12-18-live-01
2019-12-19,四,,6,非直播／活动／休息,,节目单：空白,,
2019-12-20,五,感受冬季/ FeelTheSnow | Ashen,0,已有条目·内容一致,2019-12-20-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-12-20-live-01
2019-12-21,六,Ashen,0,已有条目·内容一致,2019-12-21-live-01,节目单内容与条目一致（或只多聊天、砒霜、邮件等非游戏段落）,,2019-12-21-live-01
2019-12-22,日,心灵砒霜183期 | 邮件22 | 梦幻西游三维版,0,已有条目·内容一致,2019-12-22-live-01,节目单记心灵砒霜；梦幻西游三维版只有节目单,合并 2019-12-23-live-01 的 A站弹幕版来源,2019-12-22-live-01
2019-12-23,一,,6,非直播／活动／休息,,节目单空白；原 2019-12-23-live-01 是 12-22 心灵砒霜的次日弹幕版,删除 2019-12-23-live-01（并入 2019-12-22-live-01）,
